Party,Parent Category,Category,Gas,Unit,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.2.g Other,CH₄,kt,0.240997,0.240997,0.263672,0.255674,0.255552,0.251564,0.266093,0.270368,0.253685,0.262346,0.255251,0.2397,0.24947,0.233794,0.233133,0.22442,0.220395,0.215922,0.204412,0.203534,0.191619,0.187638,0.162881,0.161703,0.155392,0.129525,0.131836,0.132871,0.130081,0.125912,0.121636
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.2.g Other,CO₂,kt,1722.83,1722.83,1959.35,1833.74,1821.42,1838.95,2107.27,1993.47,2081.29,2323.65,2277.76,2152.16,2310.69,2204.8,2211.95,2267.92,2259.34,2292.24,2198.66,2319.96,2278.05,2273.13,2042.01,2047.3,1996.58,1772.88,1832.94,1830.64,1809.46,1753.42,1715.02
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.2.g Other,N₂O,kt,0.0403889,0.0403889,0.0445415,0.0451929,0.0463255,0.0473904,0.0505396,0.0531748,0.0508234,0.054368,0.0542938,0.0547467,0.0583119,0.0581012,0.0607393,0.0612321,0.0626085,0.0638253,0.0666978,0.0705911,0.0731569,0.0748052,0.0707706,0.0728941,0.0747123,0.0727874,0.0737242,0.0771745,0.0783501,0.0754812,0.0769887
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3 Transport,Aggregate GHGs,kt CO₂ equivalent,14676.5,14676.5,15174.4,15501.7,14432,14619,14304.9,14368.7,14925.2,15134.3,15743.9,15977.2,15676.6,15599.8,15764.4,15796.4,15858.2,15975.6,16300.4,16651.1,16446.4,16336.8,16157.7,16275.2,16185,16078.3,15343.2,15177.7,14915.5,14919.4,14881.2
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3 Transport,CH₄,kt,4.51237,4.51237,4.19938,3.87156,3.28242,3.0406,2.72402,2.58322,2.48611,2.34507,2.30403,2.19205,2.06958,1.95995,1.80531,1.70684,1.63047,1.50847,1.47604,1.37096,1.25559,1.17878,1.11013,1.04463,0.976786,0.909075,0.845004,0.868514,0.871058,0.867444,0.847813
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3 Transport,CO₂,kt,14394,14394,14874.3,15185.5,14133.1,14313.5,14002.8,14056.2,14605.2,14819.1,15427.9,15672.7,15392,15333.9,15518.6,15650.4,15718.4,15843.9,16167.2,16517.5,16314.9,16205.9,16028.1,16143.6,16053.6,15946.3,15213.2,15042,14774.8,14772.7,14731.5
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3 Transport,N₂O,kt,0.569337,0.569337,0.654822,0.736224,0.727766,0.770188,0.785357,0.831949,0.865393,0.860917,0.867196,0.837667,0.781305,0.727955,0.673301,0.346643,0.332284,0.315369,0.323215,0.333271,0.335873,0.3405,0.34162,0.353674,0.358856,0.366438,0.365235,0.382387,0.399147,0.419665,0.43126
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.a Domestic Aviation,Aggregate GHGs,kt CO₂ equivalent,254.782,254.782,235.887,237.591,233.74,227.195,227.036,219.453,210.485,202.537,198.242,187.537,169.599,149.755,144.089,144.994,125.446,122.414,139.621,119.495,125.819,124.644,133.49,137.79,133.489,141.097,138.628,141.894,120.548,116.028,115.37
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.a Domestic Aviation,CH₄,kt,0.00683333,0.00683333,0.00625928,0.00623673,0.00606896,0.00583422,0.00576538,0.00626106,0.00666517,0.00704848,0.00752082,0.00770286,0.00701242,0.00623285,0.00603704,0.00611525,0.00582125,0.00546055,0.00667377,0.00639557,0.00600531,0.00665833,0.00632681,0.00517232,0.00460798,0.00485387,0.00522637,0.00453735,0.00436916,0.0040851,0.00375049
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.a Domestic Aviation,CO₂,kt,252.555,252.555,233.827,235.518,231.701,225.215,225.06,217.526,208.619,200.726,196.454,185.83,168.054,148.389,142.773,143.669,124.285,121.287,138.325,118.368,124.65,123.467,132.25,136.543,132.291,139.831,137.373,140.629,119.461,114.984,114.34
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.a Domestic Aviation,N₂O,kt,0.00690041,0.00690041,0.0063887,0.00643491,0.00633064,0.00615342,0.00614917,0.00594333,0.00569998,0.00548433,0.00536955,0.00508102,0.00459666,0.00406027,0.00390803,0.00393398,0.00340446,0.00332355,0.00379179,0.00324593,0.00341943,0.00338824,0.00363058,0.00374982,0.00363437,0.00384151,0.00377399,0.00386344,0.0032819,0.00315891,0.00314122
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.b Road Transportation,Aggregate GHGs,kt CO₂ equivalent,14243.9,14243.9,14766.1,15088.7,14022.7,14222.8,13913.1,13982.7,14547.5,14767.2,15378.8,15619.9,15336.5,15232.2,15406.8,15434.9,15524.1,15607.8,15929.7,16297.9,16114.8,16012.2,15825.4,15942.2,15880.8,15744.5,15017.6,14873.3,14625.9,14633.9,14590.8
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.b Road Transportation,CH₄,kt,4.43423,4.43423,4.12371,3.79703,3.20943,2.96978,2.655,2.51974,2.42824,2.29291,2.25707,2.15047,2.0324,1.92557,1.77497,1.67998,1.60783,1.48559,1.45315,1.34896,1.23568,1.15913,1.09058,1.02607,0.959378,0.890361,0.825836,0.850693,0.852961,0.849407,0.829705
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.b Road Transportation,CO₂,kt,13967.1,13967.1,14471.4,14777.9,13729.1,13922.4,13616.2,13675.2,14232.3,14456.7,15067.2,15319.7,15056,14970.1,15164.7,15292.5,15387.6,15479.5,15800,16167.6,15986.6,15884.6,15699.2,15814,15752.6,15615.8,14891,14740.9,14488.3,14490.2,14444.1
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.b Road Transportation,N₂O,kt,0.557071,0.557071,0.643062,0.724397,0.716027,0.758621,0.773785,0.820527,0.854161,0.849852,0.856187,0.826888,0.771004,0.718103,0.663609,0.336921,0.32311,0.306156,0.313509,0.32406,0.326498,0.331129,0.332071,0.344075,0.349478,0.356878,0.355817,0.372929,0.390265,0.410911,0.422521
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.c Railways,Aggregate GHGs,kt CO₂ equivalent,29.1441,29.1441,29.9036,30.6633,31.4231,32.1831,32.9432,33.1604,33.3777,33.5949,33.8031,34.0111,34.25,34.4881,34.7255,34.9621,35.1979,35.4856,35.7723,36.0579,36.3424,36.6259,35.0989,33.5727,32.0473,30.5309,29.0146,28.8927,28.7708,28.6489,28.527
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.c Railways,CH₄,kt,0.00118633,0.00118633,0.00121551,0.00124504,0.00127491,0.00130513,0.0013357,0.00134233,0.00134896,0.0013556,0.00136224,0.00136889,0.00129864,0.00122838,0.00115809,0.00108778,0.00101746,0.000952705,0.000887804,0.000822755,0.000757558,0.000692214,0.000654983,0.000618096,0.000581552,0.000545352,0.000509495,0.000513595,0.000517696,0.0005218,0.000525904
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.c Railways,CO₂,kt,28.6885,28.6885,29.4364,30.1844,30.9324,31.6803,32.4283,32.6421,32.8559,33.0698,33.2746,33.4792,33.7162,33.953,34.1897,34.4262,34.6626,34.9474,35.2319,35.5163,35.8005,36.0846,34.5795,33.0752,31.5718,30.0774,28.5829,28.4609,28.3389,28.2169,28.095
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.c Railways,N₂O,kt,0.00142939,0.00142939,0.0014658,0.00150264,0.00153991,0.0015776,0.00161572,0.00162676,0.00163771,0.00164858,0.00165936,0.00167006,0.00168244,0.00169271,0.00170086,0.00170688,0.00171079,0.00172639,0.00173895,0.00174849,0.001755,0.00175849,0.0016879,0.00161733,0.00154677,0.00147622,0.00140568,0.00140567,0.00140567,0.00140567,0.00140567
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.d Domestic Navigation,Aggregate GHGs,kt CO₂ equivalent,117.112,117.112,116.591,116.07,115.549,115.029,114.509,114.93,115.354,115.781,116.191,116.604,115.891,115.179,114.467,113.756,113.045,113.708,114.37,115.03,115.69,116.349,116.064,115.779,115.493,115.229,114.965,114.39,113.816,113.241,112.667
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.d Domestic Navigation,CH₄,kt,0.0673193,0.0673193,0.0658982,0.0644925,0.0631021,0.0617271,0.0603675,0.0544255,0.0486,0.0428911,0.0372986,0.0318227,0.0281508,0.0244989,0.020867,0.0172551,0.0136631,0.0130695,0.0124703,0.0118658,0.0112557,0.0106403,0.0108912,0.0111439,0.0113983,0.0116544,0.0119123,0.0120902,0.0122694,0.0124499,0.0126318
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.d Domestic Navigation,CO₂,kt,114.273,114.273,113.793,113.314,112.834,112.354,111.875,112.431,112.988,113.545,114.082,114.618,113.999,113.381,112.762,112.144,111.525,112.191,112.856,113.521,114.185,114.849,114.556,114.263,113.97,113.698,113.426,112.85,112.273,111.696,111.119
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.d Domestic Navigation,N₂O,kt,0.00388062,0.00388062,0.00385935,0.00383827,0.00381738,0.00379668,0.00377616,0.00381884,0.00386194,0.00390547,0.00394942,0.0039938,0.00398609,0.00397805,0.00396967,0.00396095,0.00395191,0.00399299,0.00403246,0.0040703,0.00410653,0.00414114,0.00414649,0.00415129,0.00415554,0.00415925,0.00416242,0.00415487,0.00414733,0.0041398,0.00413226
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.e Other Transportation,Aggregate GHGs,kt CO₂ equivalent,31.5027,31.5027,25.8772,28.6389,28.5879,21.8224,17.315,18.4601,18.4882,15.1496,16.8584,19.1351,20.2751,68.1954,64.2958,67.7278,60.4334,96.1007,80.9091,82.6065,53.7508,46.9612,47.611,45.8296,23.1567,46.9612,42.9246,19.2031,26.4985,27.5771,33.8879
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.e Other Transportation,CH₄,kt,0.0028,0.0028,0.0023,0.00255,0.00255,0.00195,0.00155,0.001452,0.001254,0.000864,0.00078,0.00068,0.00072,0.00242,0.00228,0.0024,0.00214,0.0034,0.00286,0.00292,0.0019,0.00166,0.00168,0.00162,0.00082,0.00166,0.00152,0.00068,0.00094,0.00098,0.0012
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.e Other Transportation,CO₂,kt,31.416,31.416,25.806,28.56,28.509,21.762,17.267,18.414,18.447,15.12,16.83,19.108,20.2464,68.0988,64.2048,67.632,60.348,95.965,80.795,82.49,53.675,46.895,47.544,45.765,23.124,46.895,42.864,19.176,26.461,27.538,33.84
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.3.e Other Transportation,N₂O,kt,5.6e-05,5.6e-05,4.6e-05,5.1e-05,5.1e-05,3.9e-05,3.1e-05,3.3e-05,3.3e-05,2.7e-05,3e-05,3.4e-05,3.6e-05,0.000121,0.000114,0.00012,0.000107,0.00017,0.000143,0.000146,9.5e-05,8.3e-05,8.4e-05,8.1e-05,4.1e-05,8.3e-05,7.6e-05,3.4e-05,4.7e-05,4.9e-05,6e-05
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4 Other Sectors,Aggregate GHGs,kt CO₂ equivalent,17481.4,17481.4,18843.9,18886.3,18278.9,17006.7,18055.6,18911.4,17485.7,18304.9,17639.3,16549.8,17892.5,16748,17718.9,17585.1,17818.4,16953.8,15111.2,15983.2,15562.8,16749.4,13553.9,14807.5,15681.5,12274.4,13123.6,13586.9,12991.4,11791.7,11798.1
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4 Other Sectors,CH₄,kt,6.07305,6.07305,6.51181,6.20815,5.98252,5.44452,5.62282,5.77699,5.12389,5.15467,4.93768,4.48837,4.66409,4.28334,4.41427,4.32919,4.32168,4.11184,3.63162,3.79157,3.61937,3.74055,2.96124,3.12547,3.254,2.51899,2.65727,2.7227,2.55214,2.31749,2.27869
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4 Other Sectors,CO₂,kt,17259.3,17259.3,18605.1,18656.7,18056.8,16803.4,17844.2,18692.3,17289.5,18105.6,17447.4,16374.1,17707.9,16577.2,17541.1,17410.1,17642,16783.8,14959.6,15822.7,15407.2,16585.8,13422.2,14666.1,15532.2,12155.9,12997.2,13455.2,12865.8,11676.3,11683
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4 Other Sectors,N₂O,kt,0.235895,0.235895,0.255181,0.249691,0.243523,0.225429,0.237679,0.250652,0.228221,0.236091,0.229812,0.213249,0.227874,0.213882,0.226349,0.224117,0.229338,0.225376,0.204074,0.220634,0.218582,0.23528,0.193481,0.21215,0.228112,0.186262,0.201491,0.213397,0.207284,0.192774,0.19526
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.a Commercial/Institutional,Aggregate GHGs,kt CO₂ equivalent,4874.82,4874.82,5560.29,5607.14,5674.51,5073.87,5282.34,5768.46,5156.59,5584.66,5154.36,4978.34,5765.48,5030.43,5409.36,5262.99,5342.08,4976.31,4468.37,4708.81,4539.62,4916.9,4020.95,4379.46,4688.93,3623.8,3944.54,4109.93,3922.47,3513.61,3507.15
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.a Commercial/Institutional,CH₄,kt,0.914276,0.914276,1.03474,1.02969,1.0364,0.944078,0.99521,1.08573,0.975704,1.03849,0.992165,0.935808,1.03324,0.917718,0.966224,0.924952,0.922252,0.885776,0.800829,0.80437,0.773364,0.781867,0.617689,0.655397,0.690702,0.584114,0.619827,0.639821,0.606769,0.552514,0.5452
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.a Commercial/Institutional,CO₂,kt,4838.47,4838.47,5518.93,5565.91,5632.94,5036.17,5242.47,5724.68,5117.29,5542.5,5114.06,4940.26,5722.82,4992.45,5368.87,5223.84,5302.7,4937.72,4433.22,4672.45,4504,4879.91,3991.19,4347.12,4654.25,3594.12,3912.4,4076.18,3889.92,3483.63,3476.95
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.a Commercial/Institutional,N₂O,kt,0.0452963,0.0452963,0.0519918,0.0519707,0.0525276,0.0472865,0.0502754,0.0558244,0.0500089,0.054354,0.0519847,0.0492941,0.0564832,0.0504395,0.0548058,0.0537839,0.054768,0.0551704,0.0507894,0.0545243,0.0546367,0.0585363,0.048028,0.0535321,0.0584346,0.0506106,0.0558395,0.0595714,0.05833,0.0542315,0.055628
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.b Residential,Aggregate GHGs,kt CO₂ equivalent,11781.1,11781.1,12458.7,12456.2,11782.3,11111.6,11953.4,12324,11512.1,11904.1,11669.8,10758,11327.5,10931.3,11555.2,11564.6,11720.5,11242.2,9939.33,10570.9,10319.5,11126,8859.54,9733.16,10343.4,8041.55,8568.45,8867.91,8435.98,7682.5,7691.85
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.b Residential,CH₄,kt,4.84758,4.84758,5.16269,4.86703,4.63595,4.1949,4.32165,4.38817,3.85582,3.8292,3.66514,3.28105,3.37552,3.12932,3.22763,3.19948,3.2082,3.0491,2.66777,2.83345,2.70401,2.82654,2.22435,2.35554,2.45495,1.83553,1.94308,1.98411,1.84754,1.66922,1.63627
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.b Residential,CO₂,kt,11608.4,11608.4,12274.6,12281.2,11615,10959.2,11795.3,12162.1,11368.4,11760.1,11531.1,10633.1,11198,10810.3,11429.4,11439.9,11594.4,11121.2,9832.77,10456.4,10208.9,11008.6,8766.33,9632.97,10237.3,7960.85,8482.13,8778.46,8351.4,7605.34,7615.2
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.b Residential,N₂O,kt,0.172585,0.172585,0.184763,0.17916,0.172229,0.159313,0.168208,0.175237,0.158668,0.161938,0.157834,0.143943,0.151244,0.143481,0.151561,0.150186,0.154104,0.150221,0.133756,0.146325,0.144103,0.156694,0.126188,0.138606,0.150183,0.116821,0.126647,0.133738,0.128839,0.118894,0.119943
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.c Agriculture/Forestry/Fishing,Aggregate GHGs,kt CO₂ equivalent,825.514,825.514,824.862,822.953,822.153,821.287,819.825,818.945,816.971,816.115,815.159,813.491,799.484,786.28,754.327,757.498,755.841,735.281,703.474,703.549,703.702,706.491,673.447,694.843,649.115,609.08,610.655,609.019,632.924,595.555,599.129
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.c Agriculture/Forestry/Fishing,CH₄,kt,0.311192,0.311192,0.31439,0.311433,0.310171,0.305543,0.305963,0.303079,0.292372,0.286976,0.280383,0.271511,0.255336,0.236305,0.220409,0.204758,0.191225,0.176964,0.163016,0.153745,0.141995,0.132135,0.119208,0.11454,0.108353,0.0993371,0.0943631,0.0987734,0.0978264,0.0957528,0.0972184
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.c Agriculture/Forestry/Fishing,CO₂,kt,812.366,812.366,811.511,809.636,808.806,808.037,806.456,805.53,803.838,803.041,802.191,800.74,787.097,774.424,742.862,746.375,744.961,724.902,693.579,693.81,694.239,697.213,664.726,686.016,640.597,600.985,602.633,600.563,624.484,587.306,590.831
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.4.c Agriculture/Forestry/Fishing,N₂O,kt,0.0180142,0.0180142,0.0184256,0.0185602,0.0187663,0.0188295,0.0191959,0.0195901,0.0195446,0.0197986,0.019994,0.0200124,0.0201469,0.0199609,0.0199826,0.0201466,0.0204661,0.0199842,0.0195292,0.0197843,0.0198425,0.0200493,0.0192653,0.0200114,0.0194947,0.0188301,0.019005,0.0200881,0.0201155,0.0196482,0.0196897
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5 Other (Not specified elsewhere),Aggregate GHGs,kt CO₂ equivalent,219.613,219.613,202.22,193.993,185.715,180.219,162.806,151.939,161.903,160.939,146.776,151.156,148.414,154.554,140.137,128.871,138.718,142.766,135.644,130.572,132.592,137.404,124.65,132.448,133.394,138.7,135.178,139.387,127.618,126.578,115.119
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5 Other (Not specified elsewhere),CH₄,kt,0.00475874,0.00475874,0.00464328,0.00458991,0.00453619,0.00450132,0.00438572,0.00427874,0.00431325,0.0042741,0.00414626,0.00414444,0.00397665,0.00386846,0.00362014,0.00339249,0.00330754,0.00316725,0.00294945,0.00274395,0.00258503,0.00244351,0.0022235,0.0021434,0.0020167,0.00191942,0.00176204,0.00175143,0.00163195,0.00158553,0.00146813
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5 Other (Not specified elsewhere),CO₂,kt,217.654,217.654,200.404,192.244,184.033,178.583,161.312,150.535,160.418,159.462,145.416,149.76,147.043,153.136,138.841,127.671,137.441,141.457,134.397,129.371,131.378,136.155,123.509,131.246,132.186,137.451,133.96,138.135,126.464,125.433,114.071
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5 Other (Not specified elsewhere),N₂O,kt,0.00617497,0.00617497,0.00570538,0.00548416,0.00526156,0.00511438,0.00464424,0.00435062,0.00462154,0.00459638,0.00421502,0.00433629,0.00426614,0.00443584,0.00404648,0.00374125,0.00400823,0.00412522,0.00393668,0.0038018,0.00385779,0.00398785,0.0036416,0.00385559,0.0038838,0.00403032,0.00393707,0.00405312,0.00373386,0.00370691,0.00339612
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5.b Mobile,Aggregate GHGs,kt CO₂ equivalent,219.613,219.613,202.22,193.993,185.715,180.219,162.806,151.939,161.903,160.939,146.776,151.156,148.414,154.554,140.137,128.871,138.718,142.766,135.644,130.572,132.592,137.404,124.65,132.448,133.394,138.7,135.178,139.387,127.618,126.578,115.119
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5.b Mobile,CH₄,kt,0.00475874,0.00475874,0.00464328,0.00458991,0.00453619,0.00450132,0.00438572,0.00427874,0.00431325,0.0042741,0.00414626,0.00414444,0.00397665,0.00386846,0.00362014,0.00339249,0.00330754,0.00316725,0.00294945,0.00274395,0.00258503,0.00244351,0.0022235,0.0021434,0.0020167,0.00191942,0.00176204,0.00175143,0.00163195,0.00158553,0.00146813
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5.b Mobile,CO₂,kt,217.654,217.654,200.404,192.244,184.033,178.583,161.312,150.535,160.418,159.462,145.416,149.76,147.043,153.136,138.841,127.671,137.441,141.457,134.397,129.371,131.378,136.155,123.509,131.246,132.186,137.451,133.96,138.135,126.464,125.433,114.071
Switzerland,1.AA Fuel Combustion - Sectoral approach,1.A.5.b Mobile,N₂O,kt,0.00617497,0.00617497,0.00570538,0.00548416,0.00526156,0.00511438,0.00464424,0.00435062,0.00462154,0.00459638,0.00421502,0.00433629,0.00426614,0.00443584,0.00404648,0.00374125,0.00400823,0.00412522,0.00393668,0.0038018,0.00385779,0.00398785,0.0036416,0.00385559,0.0038838,0.00403032,0.00393707,0.00405312,0.00373386,0.00370691,0.00339612
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Biomass,Aggregate GHGs,kt CO₂ equivalent,1350.79,1350.79,1275.8,1270.52,1286.24,1267.55,1277.03,1284.54,1334.95,1403.75,1472.67,1581.46,1644.92,1666.46,1667.93,1740.11,1831.58,2027.02,1982.99,1992.91,1978.77,2068.47,2066.51,2147.33,2098.01,2147.7,2199.65,2289.66,2298.08,2317.26,2331.61
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Biomass,CH₄,kt,0.0135769,0.0135769,0.0152926,0.0196011,0.0256821,0.0300212,0.0276259,0.0262819,0.0238094,0.0222801,0.0212627,0.0200718,0.016689,0.0126744,0.0112491,0.00726278,0.0051768,0.00324432,0.00242935,0.00200376,0.00159743,0.0009828,0.00088632,0.00088776,0.00077328,0.00062856,0.00042768,0.00025272,0.00013032,0.00012096,0.00016848
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Biomass,CO₂,kt,1328.23,1328.23,1256.44,1253.29,1270.87,1254.4,1264.51,1272.65,1323.59,1392.79,1461.77,1570.55,1634.47,1656.66,1659.03,1731.74,1822.97,2017.71,1974.02,1984.02,1969.82,2059.15,2057.19,2137.48,2088.33,2137.92,2189.68,2279.38,2287.8,2306.91,2321.22
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Biomass,N₂O,kt,0.0745693,0.0745693,0.063697,0.0561912,0.0494333,0.0416173,0.0396974,0.0376722,0.0361173,0.034892,0.0347891,0.0348959,0.0336675,0.0318038,0.0289067,0.0274653,0.0284452,0.0309664,0.0299146,0.0296649,0.0299026,0.0311948,0.0312142,0.0329886,0.0324007,0.0327824,0.0334052,0.0344448,0.0344529,0.0347162,0.0348684
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Fossil Fuels,Aggregate GHGs,kt CO₂ equivalent,1515.88,1515.88,1455.78,1478.77,1458.99,1487.48,1508.08,1551.92,1636.75,1776.9,1856.63,1985.58,2052.42,2095.48,2070.01,2130.06,2197.4,2397.81,2302.25,2309.61,2228.94,2323.89,2284.06,2349.81,2303.74,2329.8,2394.52,2466.81,2449.23,2493.99,2516.51
Switzerland,1.AA Fuel Combustion - Sectoral approach,Waste Incineration with Energy Recovery included as Fossil Fuels,CO₂,kt,1491.55,1491.55,1434.24,1458.81,1441.28,1471.14,1491.98,1535.68,1620.21,1759.27,1838.62,1967.08,2034.3,2077.43,2052.72,2113.77,2181.38,2381,2286.76,2294.26,2214.75,2309.37,2270.24,2335.81,2290.4,2317.05,2381.9,2454.47,2437.52,2482.5,2505.42
